1251020	ËÚ²ÃÆâÄ®Ê¿ÏÂ¡ö	4400	14209	200603011200	
1251021	ËÚ²ÃÆâÄ®¼ëµÇÆâ¡ö	4417	14210	200606201200	
1260000	°°Àî»Ô£¸¾òÄÌ	4346	14222	188999999999	200410011200
1260001	°°Àî»ÔµÜÁ°£±¾ò	4345	14222	200410011200	
1260020	°°Àî»Ô£·¾ò¡ö	4346	14222	200603011200	
1260130	ÂëÀ´Ä®Æî£±¾ò¡Êµì¡Ë¡ö	4351	14221	200207291200	201105121300
1260131	ÂëÀ´Ä®Æî£±¾ò¡ö	4351	14221	201105121300	
1260230	Åì¿À³ÚÄ®Æî£±¾ò¡Êµì¡Ë¡ö	4342	14227	200207291200	201105121300
1260231	Åì¿À³ÚÄ®Æî£±¾ò¡Êµì£²¡Ë¡ö	4342	14227	201105121300	202301121200
1260232	Åì¿À³ÚÄ®Æî£±¾ò¡ö	4342	14227	202301121200	
1260330	ÅöËãÄ®£³¾ò¡Êµì¡Ë¡ö	4350	14231	200207291200	201105121300
1260331	ÅöËãÄ®£³¾ò¡ö	4350	14230	201105121300	
1260430	ÈæÉÛÄ®ËÌÄ®¡Êµì¡Ë¡ö	4353	14229	200207291200	201105121300
1260431	ÈæÉÛÄ®ËÌÄ®¡ö	4353	14229	201105121300	
1260520	°¦ÊÌÄ®ÆîÄ®¡ö	4355	14234	200603011200	
1260600	¾åÀîÄ®ÇòÀî	4349	14251	199407151200	199712191400
1260601	¾åÀîÃÏÊý¾åÀîÄ®±ÛÏ©	4353	14245	199712191400	
1260620	¾åÀîÃÏÊý¾åÀîÄ®²Ö±àÄ®¡ö	4351	14246	200603011200	
1260621	¾åÀîÃÏÊý¾åÀîÄ®À¶Àî¡ö	4346	14254	200606201200	
1260730	ÅìÀîÄ®ÅìÄ®¡ö	4342	14231	200207291200	
1260820	Èþ±ÍÄ®ËÜÄ®¡ö	4335	14228	200603011200	
1260821	Èþ±ÍÄ®ÃéÊÌ¡ö	4337	14241	200606201200	
1270000	ÉÙÎÉÌî»Ô¼ã¾¾Ä®	4321	14223	199604011200	
1270020	ÉÙÎÉÌî»ÔËö¹­Ä®¡ö	4321	14223	200603011200	
1270070	ÉÙÎÉÌîÄÌÊó½ê	4320	14224	195810019999	197803319999
1270100	¾åÉÙÎÉÌîÄ®ÂçÄ®	4327	14228	199604011200	
1270230	ÃæÉÙÎÉÌîÄ®»Ô³¹ÃÏ¡Êµì¡Ë¡ö	4324	14226	200207291200	201105121300
